order_id,date,year,month,region,store,channel,segment,category,product_name,unit_price,quantity,discount_rate,revenue,margin_rate,profit,status
B7242876,2025-05-04,2025,2025-05,West,Store C,Offline,Consumer,Home,Desk,82.06,2,0.307,113.74,0.286,32.53,Completed
BFF8841D,2024-12-01,2024,2024-12,Central,Store C,Online,Corporate,Home,Vacuum,158.34,4,0.097,571.92,0.299,171.0,Completed
7EB22AA4,2024-11-24,2024,2024-11,West,Store B,Online,Corporate,Electronics,Smartphone,832.38,4,0.081,3059.83,0.238,728.24,Completed
2EBC1914,2024-07-20,2024,2024-07,Central,Store C,Online,Corporate,Apparel,Sneakers,103.93,4,0.172,344.22,0.264,90.87,Completed
A3576B94,2024-11-23,2024,2024-11,East,Store D,Offline,Corporate,Electronics,Smartphone,309.77,3,0.157,783.41,0.275,215.44,Completed
4A627300,2024-02-08,2024,2024-02,South,Store A,Online,Corporate,Electronics,Tablet,295.92,4,0.102,1062.94,0.401,426.24,Completed
79C0D7B0,2024-06-11,2024,2024-06,East,Store B,Offline,Consumer,Electronics,Smartwatch,663.91,2,0.155,1122.01,0.223,250.21,Completed
770DAE79,2024-12-08,2024,2024-12,Central,Store E,Online,Consumer,Home,Vacuum,104.34,5,0.248,392.32,0.241,94.55,Completed
DC78447E,2024-11-19,2024,2024-11,Central,Store B,Offline,Corporate,Grocery,Rice 5kg,23.94,4,0.13,83.31,0.255,21.24,Completed
865587BB,2024-10-11,2024,2024-10,West,Store A,Online,Consumer,Grocery,Pasta 1kg,34.49,5,0.047,164.34,0.333,54.73,Completed
3C99EBC6,2024-01-29,2024,2024-01,South,Store D,Offline,Consumer,Apparel,Sneakers,59.0,2,0.096,106.67,0.273,29.12,Completed
EDBC2CDD,2024-06-22,2024,2024-06,South,Store D,Online,Consumer,Home,Chair,132.4,5,0.269,483.92,0.217,105.01,Completed
324E4E5C,2025-06-15,2025,2025-06,North,Store B,Online,Corporate,Beauty,Conditioner,20.88,3,0.205,49.8,0.234,11.65,Completed
DCDF8180,2025-05-24,2025,2025-05,South,Store D,Online,Consumer,Beauty,Conditioner,46.05,2,0.184,75.15,0.319,23.97,Completed
E8ABDA49,2025-03-18,2025,2025-03,East,Store B,Offline,Consumer,Apparel,Sneakers,39.48,5,0.108,176.08,0.219,38.56,Completed
FEBB5289,2024-02-04,2024,2024-02,Central,Store C,Online,Consumer,Electronics,Laptop,457.86,2,0.042,877.26,0.301,264.06,Completed
9762B7EA,2024-02-09,2024,2024-02,East,Store B,Online,Corporate,Home,Vacuum,293.72,3,0.0,881.16,0.28,246.72,Completed
548BEB9C,2024-04-24,2024,2024-04,East,Store D,Online,Consumer,Electronics,Laptop,814.91,6,0.0,4889.46,0.261,1276.15,Completed
5F233FF3,2025-03-22,2025,2025-03,East,Store C,Online,Consumer,Grocery,Rice 5kg,8.65,2,0.224,13.42,0.31,4.16,Completed
6C1CEC23,2024-04-20,2024,2024-04,North,Store A,Offline,Corporate,Electronics,Smartwatch,586.72,4,0.055,2217.8,0.301,667.56,Completed
B66C427C,2024-05-01,2024,2024-05,South,Store E,Offline,Consumer,Home,Lamp,291.73,3,0.122,768.42,0.214,164.44,Completed
DD2D8119,2024-05-20,2024,2024-05,West,Store B,Online,Consumer,Grocery,Olive Oil 500ml,37.6,3,0.285,80.65,0.215,17.34,Completed
0DF441CF,2025-01-30,2025,2025-01,West,Store D,Online,SMB,Home,Vacuum,231.3,2,0.125,404.78,0.28,113.34,Completed
7EA32C11,2024-10-11,2024,2024-10,Central,Store B,Online,Consumer,Electronics,Headphones,658.02,2,0.136,1137.06,0.286,325.2,Completed
43B97C56,2025-04-09,2025,2025-04,East,Store E,Online,Consumer,Beauty,Lipstick,38.21,5,0.187,155.32,0.239,37.12,Completed
0D136E01,2024-02-11,2024,2024-02,West,Store D,Online,Consumer,Beauty,Shampoo,57.17,5,0.088,260.7,0.3,78.21,Completed
11010694,2024-01-28,2024,2024-01,West,Store E,Offline,Consumer,Electronics,Laptop,642.82,2,0.187,1045.23,0.255,266.53,Completed
954D6A9E,2025-04-01,2025,2025-04,West,Store E,Online,Consumer,Beauty,Conditioner,74.62,1,0.019,73.2,0.27,19.76,Completed
4F855589,2024-02-28,2024,2024-02,North,Store C,Online,Corporate,Beauty,Shampoo,71.07,3,0.252,159.48,0.171,27.27,Completed
D80DC5AF,2025-01-21,2025,2025-01,Central,Store D,Online,SMB,Electronics,Smartwatch,819.3,3,0.026,2393.99,0.21,502.74,Completed
0D3B87F9,2024-11-22,2024,2024-11,West,Store A,Offline,Consumer,Electronics,Smartphone,256.56,5,0.099,1155.8,0.355,410.31,Completed
6645D146,2024-04-21,2024,2024-04,West,Store C,Online,SMB,Apparel,Jeans,137.72,2,0.186,224.21,0.372,83.41,Completed
6E83B06D,2024-05-20,2024,2024-05,North,Store C,Online,Consumer,Home,Air Purifier,239.03,2,0.009,473.76,0.216,102.33,Completed
486F0F89,2025-02-03,2025,2025-02,Central,Store E,Online,SMB,Grocery,Rice 5kg,38.73,3,0.204,92.49,0.14,12.95,Completed
924ED6BF,2024-01-12,2024,2024-01,West,Store B,Offline,Corporate,Electronics,Laptop,458.43,4,0.254,1367.96,0.33,451.43,Completed
5951F8D0,2025-05-31,2025,2025-05,North,Store D,Online,Corporate,Home,Desk,312.34,4,0.129,1088.19,0.184,200.23,Completed
4A877F42,2024-01-25,2024,2024-01,East,Store D,Offline,Corporate,Electronics,Smartphone,791.33,4,0.143,2712.68,0.328,889.76,Returned
C2F2B9DA,2024-03-28,2024,2024-03,North,Store E,Offline,Consumer,Home,Lamp,122.51,2,0.084,224.44,0.136,30.52,Completed
EFF4A362,2024-12-11,2024,2024-12,North,Store A,Offline,Consumer,Grocery,Pasta 1kg,3.55,3,0.173,8.81,0.34,3.0,Completed
408A3D29,2024-03-02,2024,2024-03,West,Store D,Online,Consumer,Electronics,Tablet,461.32,4,0.201,1474.38,0.249,367.12,Completed
40018442,2025-06-22,2025,2025-06,West,Store C,Offline,Consumer,Grocery,Rice 5kg,31.61,2,0.19,51.21,0.233,11.93,Completed
0954E415,2024-08-21,2024,2024-08,East,Store A,Offline,Corporate,Home,Cookware Set,273.67,5,0.126,1195.94,0.382,456.85,Completed
C83CCD1C,2024-02-07,2024,2024-02,North,Store B,Online,Consumer,Electronics,Smartwatch,512.13,5,0.226,1981.94,0.193,382.51,Completed
3BF72DD9,2024-03-30,2024,2024-03,South,Store C,Online,Consumer,Home,Desk,26.95,2,0.173,44.58,0.293,13.06,Completed
A9E37790,2024-10-19,2024,2024-10,North,Store C,Offline,Corporate,Beauty,Sunscreen,41.56,6,0.157,210.21,0.367,77.15,Completed
E3BA04EC,2025-04-14,2025,2025-04,South,Store C,Online,Consumer,Electronics,Headphones,467.19,5,0.236,1784.67,0.365,651.4,Completed
ECEE4780,2024-05-18,2024,2024-05,North,Store C,Offline,SMB,Grocery,Rice 5kg,34.65,2,0.152,58.77,0.1,5.88,Completed
9704CA10,2024-08-03,2024,2024-08,West,Store B,Online,Consumer,Home,Desk,55.69,1,0.073,51.62,0.318,16.42,Completed
EEB6F844,2024-11-03,2024,2024-11,West,Store A,Offline,Corporate,Apparel,Jeans,35.64,3,0.272,77.84,0.303,23.59,Completed
B02179E2,2024-12-17,2024,2024-12,East,Store B,Online,Corporate,Electronics,Smartwatch,635.84,4,0.068,2370.41,0.171,405.34,Cancelled
85406A56,2025-01-25,2025,2025-01,West,Store B,Online,SMB,Electronics,Headphones,686.54,2,0.172,1136.91,0.277,314.92,Completed
CFB559AF,2024-06-24,2024,2024-06,North,Store D,Offline,Corporate,Electronics,Headphones,228.6,5,0.154,966.98,0.262,253.35,Completed
2BDE6473,2024-07-19,2024,2024-07,Central,Store C,Online,SMB,Apparel,Jeans,44.37,4,0.177,146.07,0.224,32.72,Completed
859903FE,2025-04-16,2025,2025-04,East,Store C,Offline,Consumer,Grocery,Rice 5kg,34.91,5,0.157,147.15,0.3,44.14,Completed
84084307,2025-05-04,2025,2025-05,North,Store D,Online,Corporate,Apparel,Jacket,47.72,5,0.03,231.44,0.347,80.31,Completed
52BFBA63,2024-08-13,2024,2024-08,East,Store D,Online,Consumer,Home,Chair,128.36,4,0.04,492.9,0.302,148.86,Completed
8D703998,2025-06-22,2025,2025-06,East,Store A,Online,Consumer,Beauty,Shampoo,86.39,2,0.184,140.99,0.316,44.55,Completed
95FAC45D,2024-04-04,2024,2024-04,Central,Store E,Online,Consumer,Electronics,Tablet,428.38,5,0.101,1925.57,0.306,589.22,Completed
456CF06A,2025-03-20,2025,2025-03,West,Store C,Offline,Consumer,Beauty,Conditioner,38.79,7,0.077,250.62,0.117,29.32,Completed
1AD0F2EF,2025-05-05,2025,2025-05,North,Store C,Online,Consumer,Beauty,Conditioner,79.65,3,0.15,203.11,0.1,20.31,Completed
A7879B7A,2024-10-31,2024,2024-10,West,Store E,Offline,Corporate,Beauty,Lipstick,49.72,2,0.177,81.84,0.16,13.09,Cancelled
75DCBD76,2025-01-08,2025,2025-01,North,Store B,Online,Consumer,Beauty,Serum,82.32,6,0.095,447.0,0.323,144.38,Completed
B1225075,2024-02-02,2024,2024-02,East,Store B,Offline,Corporate,Beauty,Conditioner,20.3,1,0.196,16.32,0.261,4.26,Cancelled
53ED79B7,2025-03-31,2025,2025-03,Central,Store D,Online,Consumer,Apparel,Dress,82.66,2,0.294,116.72,0.213,24.86,Completed
074E1614,2025-01-03,2025,2025-01,North,Store E,Online,Consumer,Electronics,Headphones,540.4,6,0.089,2953.83,0.399,1178.58,Completed
35551651,2024-11-08,2024,2024-11,West,Store B,Offline,Corporate,Grocery,Coffee 500g,33.92,1,0.141,29.14,0.368,10.72,Completed
24ACE530,2024-11-09,2024,2024-11,South,Store B,Online,Consumer,Grocery,Pasta 1kg,30.1,5,0.278,108.66,0.378,41.07,Completed
CA949D3F,2024-03-27,2024,2024-03,North,Store C,Online,SMB,Electronics,Tablet,781.37,3,0.204,1865.91,0.367,684.79,Cancelled
FFD39218,2025-04-02,2025,2025-04,Central,Store C,Offline,SMB,Electronics,Laptop,239.63,2,0.027,466.32,0.239,111.45,Completed
11469B85,2024-10-12,2024,2024-10,West,Store D,Online,Consumer,Grocery,Coffee 500g,42.11,2,0.126,73.61,0.322,23.7,Completed
B0F1A292,2024-11-24,2024,2024-11,South,Store C,Online,Consumer,Electronics,Camera,264.93,2,0.027,515.55,0.325,167.55,Cancelled
9E83CB74,2024-04-01,2024,2024-04,North,Store E,Offline,Consumer,Home,Chair,110.72,7,0.241,588.26,0.249,146.48,Completed
6AD7361F,2024-12-05,2024,2024-12,South,Store D,Online,Consumer,Home,Chair,96.21,2,0.127,167.98,0.164,27.55,Cancelled
22AA0AD0,2024-05-08,2024,2024-05,West,Store E,Offline,Consumer,Electronics,Smartwatch,801.3,2,0.175,1322.14,0.273,360.94,Completed
6413B4C8,2025-02-15,2025,2025-02,Central,Store A,Offline,SMB,Beauty,Lipstick,26.67,2,0.154,45.13,0.311,14.04,Completed
EE741E35,2024-01-15,2024,2024-01,East,Store B,Online,SMB,Electronics,Camera,371.21,6,0.204,1772.9,0.268,475.14,Completed
B591DBF6,2024-03-08,2024,2024-03,North,Store A,Online,Consumer,Electronics,Headphones,789.21,2,0.061,1482.14,0.4,592.86,Completed
CC9682EC,2024-04-24,2024,2024-04,North,Store B,Online,Corporate,Electronics,Camera,215.24,5,0.111,956.74,0.202,193.26,Completed
0661989E,2024-08-04,2024,2024-08,South,Store E,Offline,Corporate,Electronics,Camera,380.68,4,0.124,1333.9,0.237,316.13,Completed
0BFCF757,2025-04-15,2025,2025-04,West,Store A,Offline,Consumer,Apparel,Hoodie,39.9,3,0.263,88.22,0.299,26.38,Completed
B4C79592,2024-01-04,2024,2024-01,North,Store C,Offline,Corporate,Apparel,Hoodie,124.78,5,0.098,562.76,0.236,132.81,Cancelled
E38A646C,2024-10-27,2024,2024-10,East,Store A,Online,Consumer,Electronics,Headphones,876.23,4,0.056,3308.64,0.159,526.07,Completed
4917A595,2024-01-20,2024,2024-01,North,Store B,Offline,Consumer,Grocery,Olive Oil 500ml,23.93,2,0.0,47.86,0.232,11.1,Completed
1ADBD711,2024-07-23,2024,2024-07,South,Store D,Online,Consumer,Apparel,Jeans,115.04,3,0.152,292.66,0.252,73.75,Completed
3F31F217,2024-06-10,2024,2024-06,West,Store C,Online,Consumer,Beauty,Sunscreen,58.49,4,0.115,207.05,0.257,53.21,Completed
2E9FEFD8,2024-03-29,2024,2024-03,West,Store C,Online,SMB,Electronics,Headphones,824.84,3,0.018,2429.98,0.191,464.13,Completed
DA523794,2024-09-15,2024,2024-09,North,Store A,Online,Consumer,Electronics,Tablet,224.72,3,0.0,674.16,0.251,169.21,Completed
B2022BB3,2024-07-03,2024,2024-07,North,Store B,Online,Consumer,Electronics,Camera,424.13,3,0.072,1180.78,0.35,413.27,Completed
49C2CCDB,2024-05-21,2024,2024-05,South,Store A,Online,Consumer,Home,Lamp,198.13,3,0.071,552.19,0.246,135.84,Completed
953775AC,2024-11-26,2024,2024-11,South,Store C,Offline,Consumer,Apparel,T-Shirt,30.18,3,0.164,75.69,0.323,24.45,Completed
99D17CF1,2024-05-11,2024,2024-05,South,Store C,Offline,Corporate,Home,Chair,25.95,6,0.043,149.0,0.251,37.4,Completed
A4A6DE40,2025-06-08,2025,2025-06,West,Store E,Online,Corporate,Electronics,Tablet,608.59,2,0.035,1174.58,0.365,428.72,Completed
4E25BA10,2024-05-14,2024,2024-05,North,Store C,Offline,Consumer,Grocery,Coffee 500g,42.77,1,0.179,35.11,0.343,12.04,Cancelled
27D699FF,2025-06-17,2025,2025-06,South,Store E,Online,Consumer,Grocery,Pasta 1kg,17.7,6,0.125,92.92,0.207,19.23,Returned
7B7DA026,2024-03-28,2024,2024-03,East,Store A,Online,SMB,Home,Air Purifier,90.44,1,0.152,76.69,0.248,19.02,Completed
54AA38A7,2025-05-27,2025,2025-05,West,Store C,Online,SMB,Grocery,Olive Oil 500ml,18.2,1,0.025,17.74,0.237,4.2,Completed
D5B706AD,2024-02-03,2024,2024-02,West,Store D,Offline,Consumer,Home,Vacuum,116.32,7,0.077,751.54,0.209,157.07,Returned
24268B73,2024-01-05,2024,2024-01,North,Store B,Online,Corporate,Beauty,Sunscreen,42.19,4,0.189,136.86,0.231,31.61,Completed
F7B5FAF1,2024-02-22,2024,2024-02,East,Store D,Online,Corporate,Apparel,Dress,111.43,4,0.249,334.74,0.349,116.82,Completed
E47B0339,2025-01-16,2025,2025-01,West,Store C,Offline,Consumer,Grocery,Milk 1L,24.92,5,0.212,98.18,0.287,28.18,Completed
DC442A99,2024-05-05,2024,2024-05,East,Store C,Online,Consumer,Electronics,Headphones,822.39,4,0.278,2375.06,0.2,475.01,Completed
525EA34A,2024-05-28,2024,2024-05,Central,Store E,Offline,Consumer,Home,Chair,118.78,4,0.061,446.14,0.336,149.9,Cancelled
F238A7B9,2024-12-29,2024,2024-12,North,Store C,Offline,Consumer,Electronics,Laptop,938.05,5,0.0,4690.25,0.426,1998.05,Completed
E26F160B,2024-01-16,2024,2024-01,East,Store E,Online,Consumer,Grocery,Milk 1L,15.79,3,0.284,33.92,0.26,8.82,Completed
736CB7CD,2024-10-18,2024,2024-10,West,Store D,Online,Consumer,Grocery,Coffee 500g,22.35,5,0.235,85.49,0.268,22.91,Completed
76F3A9A4,2024-08-04,2024,2024-08,Central,Store A,Online,Consumer,Apparel,Jeans,100.57,2,0.262,148.44,0.203,30.13,Completed
031736FF,2024-03-28,2024,2024-03,North,Store A,Offline,Consumer,Electronics,Laptop,828.37,3,0.129,2164.53,0.381,824.69,Returned
6CA93D21,2025-05-07,2025,2025-05,West,Store C,Online,Consumer,Apparel,Jacket,107.35,2,0.081,197.31,0.215,42.42,Completed
DB5E62CF,2024-07-13,2024,2024-07,South,Store A,Online,Consumer,Grocery,Rice 5kg,26.09,4,0.191,84.43,0.356,30.06,Cancelled
DE71355C,2024-06-06,2024,2024-06,West,Store A,Online,Consumer,Apparel,Hoodie,108.91,2,0.226,168.59,0.196,33.04,Completed
2ECF1C07,2025-01-10,2025,2025-01,East,Store C,Online,Corporate,Electronics,Smartwatch,367.27,2,0.097,663.29,0.351,232.81,Completed
2341A4BC,2025-04-06,2025,2025-04,West,Store D,Offline,Corporate,Electronics,Camera,324.08,4,0.163,1085.02,0.221,239.79,Completed
C9589C3B,2024-05-03,2024,2024-05,North,Store B,Offline,SMB,Electronics,Smartwatch,500.8,3,0.113,1332.63,0.265,353.15,Returned
785E19FF,2024-03-09,2024,2024-03,Central,Store E,Offline,Consumer,Electronics,Smartwatch,270.49,3,0.117,716.53,0.3,214.96,Completed
2649CFCA,2025-06-02,2025,2025-06,South,Store A,Offline,Corporate,Apparel,Jacket,112.11,2,0.241,170.18,0.188,31.99,Completed
65F48E4E,2024-08-18,2024,2024-08,West,Store D,Online,Consumer,Home,Cookware Set,263.58,2,0.0,527.16,0.289,152.35,Completed
9432CFEA,2024-10-15,2024,2024-10,South,Store B,Offline,Consumer,Electronics,Tablet,801.28,3,0.105,2151.44,0.347,746.55,Completed
6BE833DD,2024-09-03,2024,2024-09,North,Store B,Offline,Consumer,Apparel,Jacket,36.79,5,0.138,158.56,0.171,27.11,Completed
410512E4,2025-03-23,2025,2025-03,South,Store E,Online,Consumer,Apparel,Jeans,125.43,4,0.057,473.12,0.196,92.73,Returned
A023D247,2024-08-19,2024,2024-08,West,Store A,Online,Consumer,Electronics,Smartwatch,210.35,3,0.186,513.67,0.206,105.82,Returned
94ABEF97,2025-02-12,2025,2025-02,Central,Store E,Online,Consumer,Grocery,Coffee 500g,22.92,3,0.08,63.26,0.296,18.72,Completed
BD22CB23,2024-10-09,2024,2024-10,East,Store C,Online,Consumer,Home,Chair,101.47,3,0.09,277.01,0.315,87.26,Completed
CBF03AFA,2024-02-13,2024,2024-02,South,Store C,Offline,Corporate,Apparel,T-Shirt,130.83,2,0.169,217.44,0.237,51.53,Cancelled
6C244A61,2024-10-02,2024,2024-10,Central,Store C,Offline,Consumer,Apparel,T-Shirt,37.89,6,0.123,199.38,0.367,73.17,Completed
CEECA4A2,2025-04-07,2025,2025-04,West,Store D,Online,Consumer,Electronics,Headphones,539.29,6,0.073,2999.53,0.27,809.87,Completed
AD43637F,2024-10-13,2024,2024-10,East,Store D,Offline,Consumer,Home,Chair,270.26,3,0.125,709.43,0.352,249.72,Cancelled
241C9EEE,2024-07-31,2024,2024-07,West,Store E,Offline,SMB,Electronics,Camera,804.63,7,0.061,5288.83,0.209,1105.37,Completed
5E0EB259,2024-01-14,2024,2024-01,South,Store A,Online,Corporate,Home,Vacuum,139.83,2,0.057,263.72,0.197,51.95,Completed
E2B3A803,2025-01-13,2025,2025-01,East,Store E,Online,Consumer,Electronics,Smartphone,874.88,1,0.034,845.13,0.392,331.29,Completed
4262F9B6,2024-07-31,2024,2024-07,South,Store B,Offline,Corporate,Apparel,Jacket,115.01,2,0.029,223.35,0.212,47.35,Completed
1AF2C943,2024-06-23,2024,2024-06,South,Store C,Online,Consumer,Home,Lamp,176.27,2,0.107,314.82,0.333,104.84,Completed
C502A10F,2024-07-18,2024,2024-07,North,Store D,Online,Consumer,Home,Chair,268.07,4,0.224,832.09,0.127,105.68,Completed
E2F96FAF,2024-08-13,2024,2024-08,South,Store C,Online,Consumer,Beauty,Lipstick,79.59,4,0.039,305.94,0.308,94.23,Completed
1B35F529,2024-06-30,2024,2024-06,West,Store B,Online,Corporate,Apparel,Sneakers,137.32,5,0.144,587.73,0.179,105.2,Completed
C487BAE9,2024-06-06,2024,2024-06,West,Store D,Offline,SMB,Grocery,Olive Oil 500ml,25.66,4,0.076,94.84,0.327,31.01,Completed
9EC451E1,2024-09-05,2024,2024-09,East,Store A,Online,SMB,Apparel,Hoodie,57.17,4,0.199,183.17,0.146,26.74,Completed
36E890CF,2024-01-26,2024,2024-01,Central,Store B,Online,Corporate,Home,Air Purifier,150.0,4,0.199,480.6,0.312,149.95,Completed
25B0E4CF,2024-05-01,2024,2024-05,North,Store A,Offline,Consumer,Electronics,Camera,689.69,3,0.141,1777.33,0.341,606.07,Completed
ED09DB19,2024-08-24,2024,2024-08,West,Store A,Online,Consumer,Apparel,T-Shirt,23.82,3,0.112,63.46,0.275,17.45,Completed
30FE3463,2025-04-22,2025,2025-04,West,Store A,Offline,Consumer,Home,Chair,65.86,4,0.135,227.88,0.326,74.29,Completed
6841568C,2024-08-19,2024,2024-08,North,Store D,Offline,Consumer,Home,Chair,161.04,3,0.124,423.21,0.326,137.97,Completed
67841A20,2024-10-27,2024,2024-10,Central,Store C,Offline,Consumer,Apparel,Jeans,89.29,3,0.047,255.28,0.299,76.33,Completed
97640C9E,2025-04-27,2025,2025-04,West,Store D,Online,Consumer,Electronics,Camera,837.88,3,0.212,1980.75,0.26,515.0,Completed
44FC987C,2025-03-11,2025,2025-03,East,Store E,Offline,Consumer,Beauty,Conditioner,16.35,5,0.158,68.83,0.358,24.64,Completed
CF0A279C,2025-01-19,2025,2025-01,East,Store E,Online,Consumer,Electronics,Smartwatch,716.17,6,0.129,3742.7,0.339,1268.78,Completed
B2B8DB2A,2024-11-30,2024,2024-11,East,Store A,Offline,SMB,Grocery,Olive Oil 500ml,32.82,5,0.068,152.94,0.366,55.98,Completed
DBAF9273,2024-11-17,2024,2024-11,East,Store A,Offline,Consumer,Apparel,Dress,44.36,4,0.057,167.33,0.17,28.45,Completed
331C1DE9,2024-04-12,2024,2024-04,North,Store B,Online,Consumer,Electronics,Laptop,776.53,2,0.007,1542.19,0.188,289.93,Completed
4954833F,2024-03-13,2024,2024-03,East,Store A,Online,Corporate,Apparel,Dress,13.46,2,0.225,20.86,0.23,4.8,Completed
53E75D54,2024-01-31,2024,2024-01,Central,Store B,Online,Consumer,Home,Vacuum,253.78,2,0.101,456.3,0.383,174.76,Completed
835D9819,2024-02-20,2024,2024-02,East,Store A,Online,Corporate,Electronics,Smartwatch,391.76,4,0.151,1330.42,0.371,493.59,Completed
C026DEA0,2024-11-28,2024,2024-11,South,Store E,Online,Consumer,Grocery,Olive Oil 500ml,29.25,5,0.155,123.58,0.318,39.3,Completed
B99F96D5,2024-11-24,2024,2024-11,Central,Store D,Offline,Corporate,Grocery,Milk 1L,9.31,5,0.164,38.92,0.34,13.23,Completed
A4FC80C8,2024-01-21,2024,2024-01,East,Store E,Offline,Consumer,Beauty,Sunscreen,79.54,2,0.174,131.4,0.24,31.54,Completed
F8E7238D,2025-03-28,2025,2025-03,North,Store B,Online,Corporate,Apparel,T-Shirt,29.08,4,0.058,109.57,0.218,23.89,Cancelled
E3C7008D,2024-08-26,2024,2024-08,East,Store A,Offline,Consumer,Apparel,Jacket,79.52,3,0.248,179.4,0.198,35.52,Completed
E70ED7A5,2024-10-17,2024,2024-10,North,Store A,Online,Consumer,Electronics,Smartwatch,419.76,4,0.096,1517.85,0.207,314.19,Completed
56836CF9,2024-02-09,2024,2024-02,West,Store C,Offline,Consumer,Grocery,Milk 1L,20.18,4,0.291,57.23,0.325,18.6,Completed
C4A091E3,2025-04-08,2025,2025-04,West,Store A,Offline,Consumer,Electronics,Smartwatch,589.65,6,0.075,3272.56,0.208,680.69,Completed
A5066F5E,2024-02-13,2024,2024-02,North,Store A,Offline,Consumer,Apparel,Jacket,104.01,3,0.164,260.86,0.282,73.56,Completed
034DD507,2024-04-23,2024,2024-04,South,Store A,Online,Consumer,Home,Vacuum,226.05,5,0.097,1020.62,0.181,184.73,Completed
9A08A53B,2024-09-08,2024,2024-09,East,Store D,Online,Consumer,Grocery,Rice 5kg,6.22,4,0.093,22.57,0.34,7.67,Completed
0B6F52EA,2024-09-25,2024,2024-09,North,Store D,Offline,Corporate,Home,Air Purifier,250.43,8,0.114,1775.05,0.255,452.64,Completed
EA45A056,2024-10-14,2024,2024-10,Central,Store A,Online,Consumer,Electronics,Smartwatch,565.62,4,0.131,1966.1,0.318,625.22,Completed
90D01E9F,2025-05-20,2025,2025-05,West,Store D,Offline,Corporate,Apparel,Hoodie,133.33,2,0.096,241.06,0.337,81.24,Completed
CA6F87C4,2024-01-19,2024,2024-01,North,Store A,Online,Consumer,Grocery,Milk 1L,3.92,3,0.063,11.02,0.306,3.37,Cancelled
2FBA6CFF,2024-12-31,2024,2024-12,East,Store B,Online,Corporate,Beauty,Shampoo,73.1,6,0.154,371.06,0.225,83.49,Completed
54D90876,2024-08-20,2024,2024-08,East,Store E,Offline,Corporate,Electronics,Headphones,456.85,3,0.167,1141.67,0.185,211.21,Completed
F1DDAAA5,2025-03-14,2025,2025-03,South,Store C,Online,Consumer,Home,Cookware Set,166.26,1,0.201,132.84,0.246,32.68,Completed
FD4CFA26,2024-12-26,2024,2024-12,West,Store E,Online,Consumer,Home,Vacuum,83.36,4,0.05,316.77,0.333,105.48,Completed
E0AAADC1,2025-03-14,2025,2025-03,East,Store B,Online,Consumer,Apparel,Jacket,14.58,5,0.052,69.11,0.361,24.95,Cancelled
37BD2BF7,2025-04-11,2025,2025-04,East,Store B,Offline,Consumer,Grocery,Rice 5kg,2.44,2,0.0,4.88,0.364,1.78,Completed
DB3E170B,2025-02-25,2025,2025-02,South,Store C,Online,Corporate,Beauty,Shampoo,32.9,2,0.102,59.09,0.333,19.68,Completed
E44E32AA,2024-03-12,2024,2024-03,East,Store D,Online,Corporate,Grocery,Rice 5kg,41.91,3,0.076,116.17,0.276,32.06,Completed
